"beta","gamma","delta","rho","eps","psi","lp"
0.363941167864127,0.331227991903335,0.0761696280037479,7.9019787647879e-05,0.00307517479523804,0.0208728365648627,-742.947855321351
0.485776985567471,0.448792264460237,0.14356272991535,6.51592891079559e-05,0.000807412612389402,0.0215211488566525,-740.708265333672
0.517215294278564,0.472413208571091,0.0907458212665804,2.15757919705112e-05,0.00195562937092281,0.0226228203600371,-742.062080614482
0.445155553420191,0.419846961790715,0.109167467650181,0.000162605208541727,6.45466467834074e-05,0.0215293666473279,-751.904385475652
0.447965275842188,0.409214634081485,0.1210336089651,3.30310220880072e-05,0.000278672145744328,0.0205650561735928,-742.124349295662
0.428828425574728,0.392138479075962,0.0905096723344459,5.42171040649898e-05,0.00158527346754003,0.0225454291066075,-740.174904344218
0.48512560120021,0.448018867840883,0.123777136246026,0.000113736003783336,0.000444565877904005,0.0209826881180965,-744.728487168539
0.593438651660422,0.546262075922319,0.119999563531782,2.26201510486475e-05,0.00175974489721261,0.0205233598633182,-742.598363432224
0.695742668949929,0.640570627175257,0.0952175683103187,6.62282530963803e-06,0.00184591966947032,0.0225651129456792,-744.859479824204
0.532605341074468,0.494829835512468,0.0670175677678487,7.69622951085763e-05,0.000229898077618974,0.0206087127085194,-744.923223406822
0.484615617682163,0.452337432781111,0.0865925190175193,6.92657145115189e-05,0.000819865500976305,0.020733496971001,-742.138172414485
0.405241344333836,0.372995725844014,0.101287263983398,7.4973439636688e-05,0.000422295482018114,0.0198034269323382,-741.172463911981
0.455159758029832,0.42230171746836,0.116163006794676,9.87938987893251e-05,0.00193062654730481,0.018664751704229,-740.240970339166
0.535374438740255,0.495165543568778,0.125725831132439,1.84108359342122e-05,0.00146085118262778,0.0208644918053155,-743.768600840058
0.515972696050539,0.476137474476148,0.117406124680891,5.12191924076582e-05,0.000926681619903109,0.0200082574877433,-739.853188728821
0.499714686487145,0.452855750841327,0.14512635456337,2.07560132347821e-05,0.00167142289640412,0.0227066981742697,-744.198688988378
0.413417281244984,0.376492658409532,0.0889493867667414,6.28919536840617e-05,0.000156426245425902,0.0207403660327958,-743.107651053416
0.53444180439219,0.492445151444711,0.0957285039017424,1.33133327992712e-05,0.00185133455386391,0.0210392679151142,-743.756256741382
0.550568418995505,0.506536247488003,0.110160137808871,1.76704864706098e-05,0.00148294442976073,0.0171507512574426,-742.587167514563
0.444001349914695,0.412327976726394,0.114451434207699,0.000125285049314408,0.000657972545569537,0.0168760422256881,-743.17024866447
0.566324569858118,0.524477183753166,0.100082686832599,2.71111610263721e-05,0.00016183049670686,0.0200588325150348,-742.782626142129
0.444796818927471,0.397722385886816,0.123730322972668,1.13626078105589e-05,0.000484408037339241,0.019234919099764,-749.03636374964
0.340544317040417,0.310065026139231,0.121427467419514,0.000109436054528015,0.00184092070432025,0.0187915636710353,-743.508843246877
0.412283406810772,0.376828587263716,0.0919043662853274,2.9957924348485e-05,0.000838162405708028,0.0185870810085086,-743.484679748654
0.387857377135544,0.352140662545102,0.111515483280684,6.78767227981454e-05,0.00403939392264454,0.021278321308414,-742.039537147475
0.550784805682336,0.504752010854894,0.108623073385627,1.39503964895635e-05,0.00100403084207948,0.0231577905576345,-741.987282343767
0.449724315312258,0.414390397705677,0.131207515797397,6.94960762850827e-05,0.00151418231006598,0.0191274090483829,-740.097343682846
0.419610173377926,0.389461957808679,0.11173341876744,0.000111976378113609,0.00020553107234172,0.0206178057922051,-743.218416612574
0.612464336484677,0.563982522927268,0.124055026934882,1.97059533970901e-05,0.00113319495719164,0.0196104572278958,-741.898728749009
0.533849674298581,0.497880362210922,0.122562475367327,5.48727662759776e-05,0.000706993831920922,0.0186614352779402,-742.331185999614
0.561205916799084,0.514742483660589,0.160616418411081,2.41915997234183e-05,0.00121498790501659,0.0226258532428018,-745.097317000437
0.562042066280138,0.523102538962371,0.0877537970158059,4.48568807046965e-05,0.00123811729616441,0.0200392287389107,-740.104107718597
0.499161608951211,0.458491421157586,0.141911355702721,2.82308087675826e-05,0.00214994884550249,0.0187205771676292,-741.230624081709
0.567932511120889,0.52175724949488,0.101741219947609,2.62102533101817e-05,0.00116533776950765,0.0207924697334713,-740.030452480563
0.446544871998053,0.410242393856751,0.123752866489205,6.738447069221e-05,0.00316807341120736,0.0230559117012748,-741.245301125935
0.533811811571006,0.492181687398095,0.079096903746778,2.68639493522295e-05,0.00106832375095833,0.020140213412241,-740.513026175469
0.612248339855015,0.571342923951097,0.0690921994281962,5.69481311926903e-05,0.00269914309828636,0.0196270160158208,-742.494559677691
0.489031531107354,0.448254819769637,0.126207702393892,1.7451589946944e-05,0.00049388587978305,0.0206466712371346,-742.724943231161
0.682678542804725,0.634708575386614,0.137830600610325,1.96741640846833e-05,0.000501794815269501,0.0204670390127108,-743.389381240158
0.467068010612175,0.427839647845875,0.124707601938107,2.9795271355848e-05,0.00118051450276625,0.0212305570695267,-740.167117015733
0.571305750374847,0.527145681014241,0.0809550216588589,2.57297453326234e-05,0.00312840416689149,0.0219774415458217,-741.493050878257
0.449021775978581,0.414120672110804,0.0776990998023719,6.08944997575263e-05,0.000279889725024487,0.0213486432485205,-744.005697817589
0.502454576147119,0.46137488138693,0.100677030292561,4.65609395165477e-05,0.00142054112855504,0.0210181950838227,-739.489309883883
0.412858540847034,0.379301570597807,0.0772502807707708,8.47639146073186e-05,0.00119904002880708,0.0185507179784264,-741.349060772749
0.549873177359418,0.509761329304403,0.140930028323526,3.10547584521636e-05,0.000843146031899655,0.0158022076491422,-744.560405982065
0.502383172187364,0.460235606396855,0.102721138635586,2.85331651772768e-05,0.00403504332925329,0.0204245965247373,-740.445664385595
0.484776162035514,0.444250452233463,0.0923750783379659,2.65390886285528e-05,0.000426133622626543,0.0194183721090209,-741.460690872334
0.42972089378162,0.389383848026431,0.0944473134794124,2.97032165995683e-05,0.000145891710726588,0.022861323666132,-744.027071852958
0.37152629276467,0.341860302814231,0.12720799215551,0.00020007161209947,0.000555962678245846,0.0214483248843193,-747.232898907049
0.552456427076933,0.507340243146407,0.117816534580551,2.78852585944944e-05,0.000509327063805503,0.0226090316039705,-741.929016500727
0.473119852651388,0.441872119008314,0.0970276883204566,6.99209355114074e-05,0.0010627246094602,0.0189976221399969,-741.674771690493
0.600226285037657,0.561499099468283,0.0961704356762303,7.14071399460606e-05,0.00166757196951163,0.0208526189461695,-740.812396815107
0.491386356092126,0.455715878593087,0.123422715778085,5.44240970113434e-05,0.000390519976488569,0.0212297527637571,-740.7458463522
0.483885024414881,0.446028176794182,0.107146217979178,4.13697300389297e-05,0.00111582749377966,0.02118983156583,-739.809013773856
0.439426030074433,0.401888425571913,0.0797951039876968,6.29875882232046e-05,0.000103939496673701,0.0227404320206427,-745.063964116791
0.578714309418932,0.535444182564266,0.0924280823567741,3.86359781353502e-05,0.0012407131588772,0.018182538739898,-740.862608739397
0.579033432032853,0.542535324793353,0.0710767481301825,3.65175574827959e-05,0.002351958628374,0.0162218775022377,-746.750944852906
0.474226353846652,0.430124977266735,0.110698214677709,2.30321292988194e-05,0.00363400369744309,0.0196200691817772,-741.97075443529
0.558562809814349,0.52105870223825,0.107996531910963,5.2115933288506e-05,0.00199953757010704,0.0197680698859658,-739.971748155786
0.523914340025948,0.485700433281129,0.124339975871138,5.80548276500265e-05,0.00239403007381619,0.0211178007665803,-740.144949797058
0.402073964981334,0.369542447612074,0.102092993357533,6.5999724344833e-05,0.000404116556674477,0.024473767801133,-746.347152504829
0.524828681531071,0.491754453501687,0.119516965977181,8.63040820362399e-05,0.00206706014799814,0.0177317443294724,-741.796804732909
0.559084342327324,0.517384117268288,0.10386487968386,2.35766309672252e-05,0.000760388996551827,0.0257863643725127,-745.451795854889
0.369771508596886,0.33695849812281,0.121253765191095,6.98131933279821e-05,0.00055908914084552,0.0215230594372154,-742.219364354622
0.516136281411892,0.476111896826207,0.0848078837547845,3.20454957551184e-05,0.000726118338587225,0.0202222161074705,-741.79031064159
0.577478924436014,0.532612124181544,0.101161525074331,3.8635383217347e-05,0.00107665409889889,0.0202221106699461,-740.756995415507
0.457011539057973,0.415948935990536,0.080313831316192,2.81941306179739e-05,0.000734920343592479,0.0210322247206843,-743.84454471531
0.518447217717785,0.477464874335349,0.104231668585499,4.7357352349445e-05,0.000737864145570139,0.0219905284070164,-740.138388567293
0.648378562901508,0.598110105420632,0.102727401590645,1.76756018138812e-05,0.00195927684802869,0.0158871067755431,-746.348293240598
0.342816631535902,0.310279311057923,0.101810468853699,0.000104483908586574,0.00354360522015967,0.0163326516426584,-747.132048008745
0.486006294867195,0.445997093359048,0.104826362809736,7.84418249471156e-05,0.00123631066652804,0.0199839716953685,-742.922041655348
0.566550703449986,0.522362248049323,0.121353368412218,2.85974848886236e-05,0.00082137471353219,0.0227951231875526,-740.396986776568
0.568813444338557,0.530239946233337,0.130626478779021,4.74359428840969e-05,0.000610990866952871,0.0184360625025199,-741.169742403632
0.497369117390441,0.458650866876167,0.0955649779281315,5.04035152076171e-05,0.000565491219259089,0.0207116333629923,-739.932192329924
0.368036010077211,0.338341526532651,0.102089976337015,0.000119698227057476,0.00174114096481682,0.0221303926362393,-742.983652243223
0.32742818531873,0.293568251239655,0.0831125498801823,7.96296609531077e-05,0.000573798433675754,0.0234739268744312,-745.898196012611
0.526326254764766,0.481156497120114,0.0934184391133574,1.26314028459974e-05,0.00140778745515216,0.0181719127212132,-743.471246077629
0.548059671731965,0.499542452267218,0.105613396948102,8.14802732987461e-06,0.00141786553935934,0.0195357516710833,-745.16732998729
0.446617499236283,0.416312381871418,0.0999797890416606,7.35742029730022e-05,0.000398279986682678,0.0188758429675727,-742.705225253804
0.532234669531253,0.490462083903212,0.0822283150644099,4.60045816942341e-05,0.00209918540446069,0.018322083285663,-741.037597549755
0.512090476260727,0.471551732990945,0.0874652145212448,2.27932008302952e-05,0.00373506549662911,0.021126340552674,-742.461736325852
0.586253714191709,0.549562762437577,0.112918560104578,7.0824206818294e-05,0.00108004827617598,0.0237835817424227,-743.098963138814
0.544347219486206,0.505142837450665,0.0882615839794631,8.48050116352137e-05,0.00112112601779138,0.0179130974714941,-743.178434227465
0.594983316775965,0.549744718996904,0.11864947214596,1.66028908103655e-05,0.00170447863474128,0.0188803762382964,-741.219465414665
0.549724610951595,0.504328585023048,0.140651727710247,1.67916058348558e-05,0.00254516855799882,0.0182003740963123,-742.799126290036
0.611167975184124,0.565436466543348,0.118594713962966,2.70450122949734e-05,0.000994429599168458,0.0171309872304118,-742.876897077008
0.464708809949545,0.425804676923358,0.0961222964513356,4.03557692890851e-05,0.00230973860293757,0.0177007668679427,-741.471955251197
0.454636403483887,0.415063456003222,0.10975846920857,2.37299131437304e-05,0.00121607124886788,0.0208818297257908,-741.073014769938
