"time","top","med","bottom","date"
141.5,0.00396004678425569,0.00209430012375615,0.000228553463256621,2020-10-29
142,0.00399078152581991,0.00210977793789563,0.000228774349971347,2020-10-30
142.5,0.00402124102467764,0.00212511633868492,0.000228991652692192,2020-10-30
143,0.00405141167128089,0.00214030851429387,0.000229205357306855,2020-10-31
143.5,0.00408127982527175,0.00215534763759552,0.000229415449919291,2020-10-31
144,0.00411083182698084,0.00217022687191622,0.00022962191685161,2020-11-01
144.5,0.00414005400917408,0.00218493937691001,0.000229824744645945,2020-11-01
145,0.00416893270903366,0.00219947831454998,0.000230023920066302,2020-11-02
145.5,0.0041974542803582,0.00221383685522929,0.000230219430100373,2020-11-02
146,0.00422560510596652,0.00222800818396393,0.000230411261961332,2020-11-03
146.5,0.0042533716102883,0.00224198550668895,0.000230599403089589,2020-11-03
147,0.00428074027212445,0.00225576205663949,0.000230783841154532,2020-11-04
147.5,0.00430769763755887,0.00226933110080754,0.000230964564056223,2020-11-04
148,0.00433423033300307,0.00228268594646508,0.000231141559927079,2020-11-05
148.5,0.00436032507835391,0.00229581994774371,0.000231314817133514,2020-11-05
149,0.00438596870024436,0.00230872651226095,0.000231484324277553,2020-11-06
149.5,0.00441114814536656,0.00232139910778249,0.000231650070198419,2020-11-06
150,0.00443585049384584,0.00233383126890996,0.000231812043974085,2020-11-07
150.5,0.00446006297264371,0.00234601660378325,0.000231970234922795,2020-11-07
151,0.00448377296896762,0.00235794880078609,0.000232124632604555,2020-11-08
151.5,0.00450696804366467,0.00236962163524363,0.000232275226822592,2020-11-08
152,0.00452963594457609,0.00238102897610043,0.000232422007624779,2020-11-09
152.5,0.00455176461982912,0.00239216479256707,0.000232564965305028,2020-11-09
153,0.00457334223104258,0.00240302316072362,0.000232704090404652,2020-11-10
153.5,0.00459435716642221,0.00241359827006795,0.000232839373713687,2020-11-10
154,0.00461479805372173,0.00242388442999696,0.000232970806272191,2020-11-11
154.5,0.00463465377304561,0.00243387607620855,0.0002330983793715,2020-11-11
155,0.00465391346946947,0.00244356777701246,0.000233222084555451,2020-11-12
155.5,0.00467256656545401,0.00245295423953779,0.000233341913621575,2020-11-12
156,0.00469060277302862,0.00246203031582544,0.000233457858622251,2020-11-13
156.5,0.00470801210572109,0.00247079100879346,0.000233569911865826,2020-11-13
157,0.00472478489020984,0.00247923147806377,0.000233678065917699,2020-11-14
157.5,0.0047409117776758,0.00248734704563858,0.000233782313601371,2020-11-14
158,0.0047563837548311,0.00249513320141528,0.000233882647999459,2020-11-15
158.5,0.0047711921546026,0.00250258560852863,0.000233979062454667,2020-11-15
159,0.00478532866644842,0.00250970010850958,0.000234071550570733,2020-11-16
159.5,0.00479878534628663,0.00251647272624998,0.000234160106213331,2020-11-16
160,0.00481155462601567,0.0025228996747633,0.000234244723510932,2020-11-17
160.5,0.00482362932260692,0.00252897735973128,0.000234325396855643,2020-11-17
161,0.00483500264675067,0.00253470238382733,0.000234402120903991,2020-11-18
161.5,0.00484566821103749,0.00254007155080759,0.000234474890577682,2020-11-18
162,0.00485562003765803,0.00254508186936118,0.000234543701064318,2020-11-19
162.5,0.00487008594323959,0.00255234724552883,0.000234608547818073,2020-11-19
163,0.00489676935880501,0.00256571939268267,0.00023466942656034,2020-11-20
163.5,0.00492289250433035,0.00257880941880534,0.000234726333280328,2020-11-20
164,0.00494844150970996,0.00259161038697279,0.00023477926423563,2020-11-21
164.5,0.00497340271833803,0.00260411546714539,0.000234828215952749,2020-11-21
165,0.00499776270213223,0.00261631794367991,0.000234873185227586,2020-11-22
165.5,0.00502150827645178,0.00262821122278883,0.000234914169125887,2020-11-22
166,0.0050446265148826,0.00263978883993313,0.000234951164983655,2020-11-23
166.5,0.00506710476386195,0.00265104446713474,0.000234984170407521,2020-11-23
167,0.00508893065711497,0.00266197192019502,0.000235013183275076,2020-11-24
167.5,0.00511009212987543,0.00267256516580529,0.000235038201735164,2020-11-24
168,0.00513057743286343,0.00268281832853578,0.000235059224208137,2020-11-25
168.5,0.00515037514599256,0.00269272569768931,0.000235076249386068,2020-11-25
169,0.00516947419177954,0.00270228173400624,0.000235089276232929,2020-11-26
169.5,0.00518786384842971,0.00271148107620722,0.000235098303984724,2020-11-26
170,0.00520553376257201,0.0027203185473608,0.000235103332149591,2020-11-27
170.5,0.00522247396161778,0.00272878916106282,0.000235104360507853,2020-11-27
171,0.00523867486571811,0.00273688812741508,0.000235101389112042,2020-11-28
171.5,0.00525412729929525,0.00274461085879106,0.000235094418286875,2020-11-28
172,0.0052688225021243,0.00275195297537674,0.000235083448629193,2020-11-29
172.5,0.00528275213994215,0.00275891031047501,0.000235068481007865,2020-11-29
173,0.00531249243474694,0.00277377097565529,0.000235049516563643,2020-11-30
173.5,0.00534726346443137,0.00279114501057018,0.000235026556708989,2020-11-30
174,0.00538133669910885,0.00280816815111835,0.000234999603127852,2020-12-01
174.5,0.005414690626626,0.00282482964220071,0.000234968657775418,2020-12-01
175,0.00544730401214107,0.00284111886750944,0.000234933722877807,2020-12-02
175.5,0.00547915592566188,0.00285702536329681,0.000234894800931743,2020-12-02
176,0.00551022576952586,0.00287253883211502,0.000234851894704177,2020-12-03
176.5,0.00554049330576329,0.00288764915649758,0.000234805007231877,2020-12-03
177,0.00556993868328382,0.0029023464125524,0.000234754141820973,2020-12-04
177.5,0.00559854246482619,0.00291662088343633,0.000234699302046472,2020-12-04
178,0.00562628565361021,0.00293046307268097,0.000234640491751724,2020-12-05
178.5,0.00565314971963024,0.00294386371733905,0.000234577715047856,2020-12-05
179,0.00567911662552906,0.00295681380092112,0.00023451097631317,2020-12-06
179.5,0.0057041688519917,0.0029693045660921,0.000234440280192499,2020-12-06
180,0.00572828942259859,0.00298132752709756,0.00023436563159652,2020-12-07
180.5,0.00575146192807876,0.0029928744818899,0.000234287035701043,2020-12-07
181,0.00577367054990399,0.00300393752392512,0.00023420449794625,2020-12-08
181.5,0.00579490008316641,0.00301450905360115,0.000234118024035901,2020-12-08
182,0.00581513595868297,0.00302458178930974,0.000234027619936504,2020-12-09
182.5,0.00583436426427199,0.00303414877807422,0.000233933291876448,2020-12-09
183,0.0058525717651483,0.0030432034057467,0.000233835046345094,2020-12-10
